K,case,WT_Dice,TC_Dice,ET_Dice,Avg_Dice
2,BraTS20_Training_291,0.9618029011713083,0.6819778696556175,0.19047619047619047,0.6114189871010388
2,BraTS20_Training_298,0.8723391858297079,0.5108332066291622,0.07582938388625593,0.4863339254483754
2,BraTS20_Training_306,0.9450197066488641,0.7557730473316477,0.0,0.5669309179935039
2,BraTS20_Training_309,0.9078176448623511,0.7872658537278645,0.5675296006421834,0.7542043664107997
2,BraTS20_Training_317,0.9432140829074389,0.8034806582234858,0.8896797153024911,0.8787914854778053
2,BraTS20_Training_330,0.962644615771859,0.860143302521468,0.0,0.6075959727644423
2,BraTS20_Training_331,0.8295739139840416,0.5693778442930881,0.7051242712488494,0.7013586765086597
2,BraTS20_Training_333,0.9609269015995204,0.8300485704432576,0.14802390187650696,0.6463331246397618
2,BraTS20_Training_338,0.9591177566307505,0.9746410457889849,0.9473950541230309,0.9603846188475887
2,BraTS20_Training_342,0.933406363591097,0.927959051896819,0.81803582205583,0.8931337458479153
2,BraTS20_Training_343,0.9436378201519163,0.9518687283683175,0.9187050144849626,0.9380705210017322
2,BraTS20_Training_351,0.9574393832851524,0.973944625750079,0.9468674620249038,0.9594171570200452
2,BraTS20_Training_361,0.9483224088614868,0.047930614729153984,0.0,0.33208434119688024
2,BraTS20_Training_368,0.9486003228852539,0.9501033844814452,0.917208413001912,0.9386373734562037
2,BraTS20_Training_369,0.9576237318001398,0.9687631190235559,0.9547056644802083,0.9603641717679681
4,BraTS20_Training_003,0.7724066422635225,0.9184760344121262,0.8569034852546917,0.8492620539767802
4,BraTS20_Training_008,0.8441195501039387,0.8590710599444223,0.8330188679245283,0.8454031593242964
4,BraTS20_Training_010,0.8082437275985663,0.9032160879716804,0.8710568153292612,0.8608388769665026
4,BraTS20_Training_020,0.9073304353004228,0.8707636968128818,0.7410782080485953,0.8397241133872999
4,BraTS20_Training_027,0.7439219584519737,0.9329681017884436,0.8490511325192512,0.8419803975865562
4,BraTS20_Training_029,0.9375478202206518,0.9355135556027465,0.8657544732561477,0.9129386163598486
4,BraTS20_Training_033,0.9542348244446719,0.957101719319048,0.9178548431607028,0.9430637956414741
4,BraTS20_Training_048,0.7029819002560875,0.9092264122820093,0.7667331244659641,0.7929804790013536
4,BraTS20_Training_052,0.9179585901820639,0.9479091564527757,0.8721695330580388,0.9126790932309595
4,BraTS20_Training_065,0.8063299663299663,0.9350094280326838,0.898191560616209,0.8798436516596198
4,BraTS20_Training_066,0.9428224375835642,0.9207470644032316,0.8253798670465338,0.8963164563444431
4,BraTS20_Training_071,0.9173383340991791,0.7695743810752147,0.8103856638512759,0.8324327930085565
4,BraTS20_Training_076,0.9111129793545752,0.8819534100477125,0.8140185670501489,0.8690283188174789
4,BraTS20_Training_080,0.8981478263891302,0.8478028412851978,0.8340848299579672,0.8600118325440983
4,BraTS20_Training_086,0.7617399282675786,0.26573426573426573,0.28205128205128205,0.43650849201770886
4,BraTS20_Training_088,0.8348100677997585,0.9184947387194579,0.8447219466651106,0.866008917728109
4,BraTS20_Training_090,0.9341159522459426,0.973388332351208,0.9377541445104786,0.9484194763692098
4,BraTS20_Training_094,0.9411609091510328,0.935022476501839,0.920553562275756,0.9322456493095426
4,BraTS20_Training_096,0.9701940265300016,0.9469907185915224,0.9057779584095373,0.9409875678436871
4,BraTS20_Training_098,0.9797998454034901,0.9630170182298838,0.9211365859883449,0.9546511498739063
4,BraTS20_Training_099,0.6451584964489867,0.9378930817610063,0.9335548172757475,0.8388687984952469
4,BraTS20_Training_101,0.9147625907872834,0.9068155672156907,0.8936764261998189,0.9050848614009309
4,BraTS20_Training_102,0.9351045835224225,0.9410655021834061,0.8711212099694667,0.9157637652250985
4,BraTS20_Training_111,0.9555321534123722,0.9647086411068121,0.9308867094250626,0.9503758346480824
4,BraTS20_Training_117,0.9626285033733158,0.9694024338089499,0.9385737115461447,0.9568682162428034
